Store,Date,Sales,Open
48,2014-10-09,4097,1
49,2014-10-09,6902,1
50,2014-10-09,4135,1
1,2014-10-08,4944,1
2,2014-10-08,6252,1
3,2014-10-08,8472,1
4,2014-10-08,9189,1
5,2014-10-08,5399,1
6,2014-10-08,5778,1
7,2014-10-08,9482,1
8,2014-10-08,6783,1
9,2014-10-08,7221,1
10,2014-10-08,5903,1
11,2014-10-08,9496,1
12,2014-10-08,9021,1
14,2014-10-08,5557,1
15,2014-10-08,6945,1
16,2014-10-08,8650,1
17,2014-10-08,7830,1
18,2014-10-08,7666,1
19,2014-10-08,6290,1
21,2014-10-08,5867,1
23,2014-10-08,5923,1
24,2014-10-08,9558,1
25,2014-10-08,11290,1
26,2014-10-08,7191,1
27,2014-10-08,10640,1
28,2014-10-08,6023,1
29,2014-10-08,7987,1
30,2014-10-08,4486,1
31,2014-10-08,6379,1
33,2014-10-08,7174,1
34,2014-10-08,7988,1
35,2014-10-08,9363,1
37,2014-10-08,6572,1
38,2014-10-08,6822,1
39,2014-10-08,5531,1
40,2014-10-08,4516,1
42,2014-10-08,10599,1
43,2014-10-08,6760,1
44,2014-10-08,6108,1
45,2014-10-08,5417,1
47,2014-10-08,9328,1
48,2014-10-08,3976,1
49,2014-10-08,7863,1
50,2014-10-08,5041,1
1,2014-10-07,5439,1
2,2014-10-07,5808,1
3,2014-10-07,7699,1
4,2014-10-07,9648,1
5,2014-10-07,6693,1
6,2014-10-07,5981,1
7,2014-10-07,10890,1
8,2014-10-07,6435,1
9,2014-10-07,7855,1
10,2014-10-07,6298,1
11,2014-10-07,7571,1
12,2014-10-07,8389,1
14,2014-10-07,5954,1
15,2014-10-07,7390,1
16,2014-10-07,8295,1
17,2014-10-07,9867,1
18,2014-10-07,6965,1
19,2014-10-07,7921,1
21,2014-10-07,6183,1
23,2014-10-07,5635,1
24,2014-10-07,9287,1
25,2014-10-07,12031,1
26,2014-10-07,8091,1
27,2014-10-07,10849,1
28,2014-10-07,6335,1
29,2014-10-07,8301,1
30,2014-10-07,5898,1
31,2014-10-07,6843,1
33,2014-10-07,8218,1
34,2014-10-07,8496,1
35,2014-10-07,11059,1
37,2014-10-07,7450,1
38,2014-10-07,6723,1
39,2014-10-07,5849,1
40,2014-10-07,5557,1
42,2014-10-07,10596,1
43,2014-10-07,7542,1
44,2014-10-07,6479,1
45,2014-10-07,5340,1
47,2014-10-07,8359,1
48,2014-10-07,3992,1
49,2014-10-07,8634,1
50,2014-10-07,4625,1
1,2014-10-06,5402,1
2,2014-10-06,7562,1
3,2014-10-06,10598,1
4,2014-10-06,10575,1
5,2014-10-06,7688,1
6,2014-10-06,7346,1
7,2014-10-06,12601,1
8,2014-10-06,10198,1
9,2014-10-06,9752,1
10,2014-10-06,7405,1
11,2014-10-06,9653,1
12,2014-10-06,9356,1
14,2014-10-06,7684,1
15,2014-10-06,8189,1
16,2014-10-06,9870,1
17,2014-10-06,11180,1
18,2014-10-06,9738,1
19,2014-10-06,9589,1
21,2014-10-06,6920,1
23,2014-10-06,8132,1
24,2014-10-06,13482,1
25,2014-10-06,14501,1
26,2014-10-06,10138,1
27,2014-10-06,14696,1
28,2014-10-06,9018,1
29,2014-10-06,11262,1
30,2014-10-06,7432,1
31,2014-10-06,7310,1
33,2014-10-06,9593,1
34,2014-10-06,9826,1
35,2014-10-06,15354,1
37,2014-10-06,8259,1
38,2014-10-06,11016,1
39,2014-10-06,8306,1
40,2014-10-06,5583,1
42,2014-10-06,14544,1
43,2014-10-06,9632,1
44,2014-10-06,7727,1
45,2014-10-06,7057,1
47,2014-10-06,9339,1
48,2014-10-06,5613,1
49,2014-10-06,9656,1
50,2014-10-06,6564,1
1,2014-10-04,5355,1
2,2014-10-04,2979,1
3,2014-10-04,5420,1
4,2014-10-04,11694,1
5,2014-10-04,2692,1
6,2014-10-04,4176,1
7,2014-10-04,7678,1
8,2014-10-04,4208,1
9,2014-10-04,7277,1
10,2014-10-04,5966,1
11,2014-10-04,7824,1
12,2014-10-04,6217,1
14,2014-10-04,4803,1
15,2014-10-04,6637,1
16,2014-10-04,5922,1
17,2014-10-04,3880,1
18,2014-10-04,6462,1
19,2014-10-04,5210,1
21,2014-10-04,5172,1
23,2014-10-04,5249,1
24,2014-10-04,8643,1
25,2014-10-04,10341,1
26,2014-10-04,7989,1
27,2014-10-04,8944,1
28,2014-10-04,3522,1
29,2014-10-04,8063,1
30,2014-10-04,5252,1
31,2014-10-04,7127,1
33,2014-10-04,10384,1
34,2014-10-04,8400,1
35,2014-10-04,9263,1
37,2014-10-04,9414,1
38,2014-10-04,6863,1
39,2014-10-04,3751,1
40,2014-10-04,6307,1
42,2014-10-04,9630,1
43,2014-10-04,6262,1
44,2014-10-04,4159,1
45,2014-10-04,5982,1
47,2014-10-04,7346,1
48,2014-10-04,3173,1
49,2014-10-04,8527,1
50,2014-10-04,5435,1
2,2014-10-03,2689,1
7,2014-10-03,3335,1
1,2014-10-02,5400,1
2,2014-10-02,4845,1
3,2014-10-02,8565,1
4,2014-10-02,12297,1
5,2014-10-02,5994,1
6,2014-10-02,6545,1
7,2014-10-02,10196,1
8,2014-10-02,8234,1
9,2014-10-02,8272,1
10,2014-10-02,7145,1
11,2014-10-02,8608,1
12,2014-10-02,6590,1
14,2014-10-02,6817,1
15,2014-10-02,7712,1
16,2014-10-02,8920,1
17,2014-10-02,7808,1
18,2014-10-02,7141,1
19,2014-10-02,8909,1
21,2014-10-02,5743,1
23,2014-10-02,7429,1
24,2014-10-02,11929,1
25,2014-10-02,14849,1
26,2014-10-02,9221,1
27,2014-10-02,11193,1
28,2014-10-02,7174,1
29,2014-10-02,9808,1
30,2014-10-02,6705,1
31,2014-10-02,7534,1
33,2014-10-02,10203,1
34,2014-10-02,9691,1
35,2014-10-02,11806,1
37,2014-10-02,8916,1
38,2014-10-02,7198,1
39,2014-10-02,6605,1
40,2014-10-02,5492,1
42,2014-10-02,11808,1
43,2014-10-02,7633,1
44,2014-10-02,6765,1
45,2014-10-02,6008,1
47,2014-10-02,8770,1
48,2014-10-02,4089,1
49,2014-10-02,10296,1
50,2014-10-02,5131,1
1,2014-10-01,4712,1
2,2014-10-01,5565,1
3,2014-10-01,8331,1
4,2014-10-01,10560,1
5,2014-10-01,6384,1
6,2014-10-01,6808,1
7,2014-10-01,9547,1
8,2014-10-01,6826,1
9,2014-10-01,8402,1
10,2014-10-01,6982,1
11,2014-10-01,9714,1
12,2014-10-01,6381,1
14,2014-10-01,5393,1
15,2014-10-01,6747,1
16,2014-10-01,9458,1
17,2014-10-01,7472,1
18,2014-10-01,7527,1
19,2014-10-01,8372,1
21,2014-10-01,4958,1
23,2014-10-01,6370,1
24,2014-10-01,10529,1
25,2014-10-01,13040,1
26,2014-10-01,8525,1
27,2014-10-01,10718,1
28,2014-10-01,6823,1
29,2014-10-01,9492,1
30,2014-10-01,5620,1
31,2014-10-01,7069,1
33,2014-10-01,9984,1
34,2014-10-01,9363,1
35,2014-10-01,10005,1
37,2014-10-01,7830,1
38,2014-10-01,6774,1
39,2014-10-01,6495,1
40,2014-10-01,5354,1
42,2014-10-01,11141,1
43,2014-10-01,6884,1
44,2014-10-01,7118,1
45,2014-10-01,6164,1
47,2014-10-01,8794,1
48,2014-10-01,4794,1
49,2014-10-01,8450,1
50,2014-10-01,4626,1
1,2014-09-30,4919,1
2,2014-09-30,8461,1
3,2014-09-30,12260,1
4,2014-09-30,12659,1
5,2014-09-30,6633,1
6,2014-09-30,7320,1
7,2014-09-30,12636,1
8,2014-09-30,9061,1
9,2014-09-30,8663,1
10,2014-09-30,6790,1
11,2014-09-30,10627,1
12,2014-09-30,11440,1
14,2014-09-30,8444,1
15,2014-09-30,10574,1
16,2014-09-30,10286,1
17,2014-09-30,11566,1
18,2014-09-30,10042,1
19,2014-09-30,9442,1
21,2014-09-30,9405,1
23,2014-09-30,6134,1
24,2014-09-30,16957,1
25,2014-09-30,15395,1
26,2014-09-30,9090,1
27,2014-09-30,18037,1
28,2014-09-30,7463,1
29,2014-09-30,10997,1
30,2014-09-30,6696,1
31,2014-09-30,7600,1
33,2014-09-30,10898,1
34,2014-09-30,10466,1
35,2014-09-30,16933,1
37,2014-09-30,8539,1
38,2014-09-30,8067,1
39,2014-09-30,7428,1
40,2014-09-30,5567,1
42,2014-09-30,16693,1
43,2014-09-30,10856,1
44,2014-09-30,6651,1
45,2014-09-30,6427,1
47,2014-09-30,11421,1
48,2014-09-30,4579,1
49,2014-09-30,8694,1
50,2014-09-30,5636,1
1,2014-09-29,5280,1
2,2014-09-29,7514,1
3,2014-09-29,10066,1
4,2014-09-29,10201,1
5,2014-09-29,6274,1
6,2014-09-29,6397,1
7,2014-09-29,11224,1
8,2014-09-29,8630,1
9,2014-09-29,8992,1
10,2014-09-29,7302,1
11,2014-09-29,9245,1
12,2014-09-29,11440,1
14,2014-09-29,7862,1
15,2014-09-29,9761,1
16,2014-09-29,9619,1
17,2014-09-29,9894,1
18,2014-09-29,9533,1
19,2014-09-29,8991,1
21,2014-09-29,8894,1
23,2014-09-29,6873,1
24,2014-09-29,12635,1
25,2014-09-29,13633,1
26,2014-09-29,9379,1
27,2014-09-29,14696,1
28,2014-09-29,8454,1
29,2014-09-29,11333,1
30,2014-09-29,6370,1
31,2014-09-29,7123,1
33,2014-09-29,9961,1
34,2014-09-29,9855,1
35,2014-09-29,15047,1
37,2014-09-29,8132,1
38,2014-09-29,9115,1
39,2014-09-29,7295,1
40,2014-09-29,5230,1
42,2014-09-29,13908,1
43,2014-09-29,9971,1
44,2014-09-29,7053,1
45,2014-09-29,6692,1
47,2014-09-29,9102,1
48,2014-09-29,4856,1
49,2014-09-29,9231,1
50,2014-09-29,5427,1
1,2014-09-27,3914,1
2,2014-09-27,2725,1
3,2014-09-27,3846,1
4,2014-09-27,9405,1
5,2014-09-27,2000,1
6,2014-09-27,2872,1
7,2014-09-27,5945,1
8,2014-09-27,3380,1
9,2014-09-27,6313,1
10,2014-09-27,4113,1
11,2014-09-27,6280,1
12,2014-09-27,6266,1
14,2014-09-27,3792,1
15,2014-09-27,5047,1
16,2014-09-27,4385,1
17,2014-09-27,2916,1
18,2014-09-27,3967,1
19,2014-09-27,3860,1
21,2014-09-27,4516,1
23,2014-09-27,4125,1
24,2014-09-27,6852,1
25,2014-09-27,7700,1
26,2014-09-27,5446,1
27,2014-09-27,7170,1
28,2014-09-27,2627,1
29,2014-09-27,7073,1
30,2014-09-27,4132,1
31,2014-09-27,4907,1
33,2014-09-27,7666,1
34,2014-09-27,7775,1
35,2014-09-27,6745,1
37,2014-09-27,6804,1
38,2014-09-27,5685,1
39,2014-09-27,2422,1
40,2014-09-27,5024,1
42,2014-09-27,7749,1
43,2014-09-27,3927,1
44,2014-09-27,3622,1
45,2014-09-27,5505,1
47,2014-09-27,5076,1
48,2014-09-27,2403,1
49,2014-09-27,6588,1
50,2014-09-27,4168,1
1,2014-09-26,3518,1
2,2014-09-26,3583,1
3,2014-09-26,4853,1
4,2014-09-26,6948,1
5,2014-09-26,3660,1
6,2014-09-26,4521,1
7,2014-09-26,6956,1
8,2014-09-26,5186,1
9,2014-09-26,5993,1
10,2014-09-26,4750,1
11,2014-09-26,6174,1
12,2014-09-26,5599,1
14,2014-09-26,5050,1
15,2014-09-26,5870,1
16,2014-09-26,6270,1
17,2014-09-26,4686,1
18,2014-09-26,6300,1
19,2014-09-26,5741,1
21,2014-09-26,4024,1
23,2014-09-26,4070,1
24,2014-09-26,7661,1
25,2014-09-26,8176,1
26,2014-09-26,5982,1
27,2014-09-26,7082,1
28,2014-09-26,4517,1
29,2014-09-26,6441,1
30,2014-09-26,3731,1
31,2014-09-26,5587,1
33,2014-09-26,6815,1
34,2014-09-26,6664,1
35,2014-09-26,7968,1
37,2014-09-26,5348,1
38,2014-09-26,4666,1
39,2014-09-26,3459,1
40,2014-09-26,3499,1
42,2014-09-26,7932,1
43,2014-09-26,6411,1
44,2014-09-26,4429,1
45,2014-09-26,4044,1
47,2014-09-26,6117,1
48,2014-09-26,3555,1
49,2014-09-26,6343,1
50,2014-09-26,2935,1
1,2014-09-25,2462,1
2,2014-09-25,3911,1
3,2014-09-25,4575,1
4,2014-09-25,6629,1
5,2014-09-25,3629,1
6,2014-09-25,3977,1
7,2014-09-25,6444,1
8,2014-09-25,5233,1
9,2014-09-25,4950,1
10,2014-09-25,4547,1
11,2014-09-25,5538,1
12,2014-09-25,5371,1
14,2014-09-25,4869,1
15,2014-09-25,4613,1
16,2014-09-25,6105,1
17,2014-09-25,4793,1
18,2014-09-25,5518,1
19,2014-09-25,5360,1
21,2014-09-25,3586,1
23,2014-09-25,3867,1
24,2014-09-25,7144,1
25,2014-09-25,8215,1
26,2014-09-25,4747,1
27,2014-09-25,6184,1
28,2014-09-25,4250,1
29,2014-09-25,4947,1
30,2014-09-25,3772,1
31,2014-09-25,4467,1
33,2014-09-25,6522,1
34,2014-09-25,6347,1
35,2014-09-25,6602,1
37,2014-09-25,4710,1
38,2014-09-25,4123,1
39,2014-09-25,2873,1
40,2014-09-25,4307,1
42,2014-09-25,7316,1
43,2014-09-25,5415,1
44,2014-09-25,4312,1
45,2014-09-25,3686,1
47,2014-09-25,5501,1
48,2014-09-25,3007,1
49,2014-09-25,5329,1
50,2014-09-25,2653,1
1,2014-09-24,3405,1
2,2014-09-24,5084,1
3,2014-09-24,4620,1
4,2014-09-24,6440,1
5,2014-09-24,4265,1
6,2014-09-24,3951,1
7,2014-09-24,6814,1
8,2014-09-24,5021,1
9,2014-09-24,5136,1
10,2014-09-24,4679,1
11,2014-09-24,6359,1
12,2014-09-24,5168,1
14,2014-09-24,4074,1
15,2014-09-24,4369,1
16,2014-09-24,6192,1
17,2014-09-24,4715,1
18,2014-09-24,5018,1
19,2014-09-24,4895,1
21,2014-09-24,4770,1
23,2014-09-24,3446,1
24,2014-09-24,7372,1
25,2014-09-24,7664,1
26,2014-09-24,3903,1
27,2014-09-24,6482,1
28,2014-09-24,4028,1
29,2014-09-24,5493,1
30,2014-09-24,2986,1
31,2014-09-24,4120,1
33,2014-09-24,5798,1
34,2014-09-24,6542,1
35,2014-09-24,6752,1
37,2014-09-24,4322,1
38,2014-09-24,3257,1
39,2014-09-24,3004,1
40,2014-09-24,3538,1
42,2014-09-24,8750,1
43,2014-09-24,4754,1
44,2014-09-24,4484,1
45,2014-09-24,3015,1
47,2014-09-24,5883,1
48,2014-09-24,2866,1
49,2014-09-24,5586,1
50,2014-09-24,2618,1
1,2014-09-23,3407,1
2,2014-09-23,3874,1
3,2014-09-23,5026,1
4,2014-09-23,7543,1
5,2014-09-23,3338,1
6,2014-09-23,4896,1
7,2014-09-23,7698,1
8,2014-09-23,5135,1
9,2014-09-23,4841,1
10,2014-09-23,4787,1
11,2014-09-23,6092,1
12,2014-09-23,5421,1
14,2014-09-23,4676,1
15,2014-09-23,4928,1
16,2014-09-23,6196,1
17,2014-09-23,5259,1
18,2014-09-23,4772,1
19,2014-09-23,5261,1
21,2014-09-23,3236,1
23,2014-09-23,3597,1
24,2014-09-23,6738,1
25,2014-09-23,8350,1
26,2014-09-23,4576,1
27,2014-09-23,7396,1
28,2014-09-23,4741,1
29,2014-09-23,5312,1
30,2014-09-23,3696,1
31,2014-09-23,3950,1
33,2014-09-23,6202,1
34,2014-09-23,6506,1
35,2014-09-23,6540,1
37,2014-09-23,4007,1
38,2014-09-23,3539,1
39,2014-09-23,3780,1
40,2014-09-23,4746,1
42,2014-09-23,8140,1
43,2014-09-23,4644,1
44,2014-09-23,4907,1
45,2014-09-23,3279,1
47,2014-09-23,6048,1
48,2014-09-23,3433,1
49,2014-09-23,5073,1
50,2014-09-23,2447,1
1,2014-09-22,3982,1
2,2014-09-22,4004,1
3,2014-09-22,4658,1
4,2014-09-22,8184,1
5,2014-09-22,4039,1
6,2014-09-22,4131,1
7,2014-09-22,6562,1
8,2014-09-22,4737,1
9,2014-09-22,5599,1
10,2014-09-22,5177,1
11,2014-09-22,6631,1
12,2014-09-22,6217,1
14,2014-09-22,5147,1
15,2014-09-22,5307,1
16,2014-09-22,7277,1
17,2014-09-22,5041,1
18,2014-09-22,5785,1
19,2014-09-22,4957,1
21,2014-09-22,3937,1
23,2014-09-22,4337,1
24,2014-09-22,7736,1
25,2014-09-22,9236,1
26,2014-09-22,5160,1
27,2014-09-22,6250,1
28,2014-09-22,4420,1
29,2014-09-22,5939,1
30,2014-09-22,3497,1
31,2014-09-22,5027,1
33,2014-09-22,6773,1
34,2014-09-22,6425,1
35,2014-09-22,7708,1
37,2014-09-22,4822,1
38,2014-09-22,4559,1
39,2014-09-22,3342,1
40,2014-09-22,4052,1
42,2014-09-22,7847,1
43,2014-09-22,5791,1
44,2014-09-22,4964,1
45,2014-09-22,3777,1
47,2014-09-22,6245,1
48,2014-09-22,3502,1
49,2014-09-22,5721,1
50,2014-09-22,2731,1
1,2014-09-20,3911,1
2,2014-09-20,2473,1
3,2014-09-20,3574,1
4,2014-09-20,10044,1
5,2014-09-20,1946,1
6,2014-09-20,3079,1
7,2014-09-20,5582,1
8,2014-09-20,2626,1
9,2014-09-20,5770,1
10,2014-09-20,5075,1
11,2014-09-20,6271,1
12,2014-09-20,6271,1
14,2014-09-20,3280,1
15,2014-09-20,4689,1
16,2014-09-20,5057,1
17,2014-09-20,2347,1
18,2014-09-20,3978,1
19,2014-09-20,3774,1
21,2014-09-20,4953,1
23,2014-09-20,3810,1
24,2014-09-20,6565,1
25,2014-09-20,7800,1
26,2014-09-20,5132,1
27,2014-09-20,6304,1
28,2014-09-20,2561,1
29,2014-09-20,6766,1
30,2014-09-20,4095,1
31,2014-09-20,4914,1
33,2014-09-20,7373,1
34,2014-09-20,6956,1
35,2014-09-20,7921,1
37,2014-09-20,7924,1
38,2014-09-20,5652,1
39,2014-09-20,2459,1
40,2014-09-20,4680,1
42,2014-09-20,7271,1
43,2014-09-20,4474,1
44,2014-09-20,4238,1
45,2014-09-20,4900,1
47,2014-09-20,5898,1
48,2014-09-20,2202,1
49,2014-09-20,6802,1
50,2014-09-20,3417,1
1,2014-09-19,4128,1
2,2014-09-19,4491,1
3,2014-09-19,7729,1
4,2014-09-19,8995,1
5,2014-09-19,4899,1
6,2014-09-19,5151,1
7,2014-09-19,9661,1
8,2014-09-19,5685,1
9,2014-09-19,7345,1
10,2014-09-19,5512,1
11,2014-09-19,7058,1
12,2014-09-19,7426,1
14,2014-09-19,6042,1
15,2014-09-19,6557,1
16,2014-09-19,7856,1
17,2014-09-19,6718,1
18,2014-09-19,7138,1
19,2014-09-19,7365,1
21,2014-09-19,6370,1
23,2014-09-19,5930,1
24,2014-09-19,8875,1
25,2014-09-19,9444,1
26,2014-09-19,7009,1
27,2014-09-19,9059,1
28,2014-09-19,5386,1
29,2014-09-19,7793,1
30,2014-09-19,3931,1
31,2014-09-19,5965,1
33,2014-09-19,8192,1
34,2014-09-19,7751,1
35,2014-09-19,9967,1
37,2014-09-19,8363,1
38,2014-09-19,6298,1
39,2014-09-19,4963,1
40,2014-09-19,4594,1
42,2014-09-19,10406,1
43,2014-09-19,7307,1
44,2014-09-19,6530,1
45,2014-09-19,5104,1
47,2014-09-19,7509,1
48,2014-09-19,3965,1
49,2014-09-19,8339,1
50,2014-09-19,4371,1
1,2014-09-18,3740,1
2,2014-09-18,4994,1
3,2014-09-18,7563,1
4,2014-09-18,8958,1
5,2014-09-18,5003,1
6,2014-09-18,5372,1
7,2014-09-18,8645,1
8,2014-09-18,6552,1
9,2014-09-18,5796,1
10,2014-09-18,5511,1
11,2014-09-18,7472,1
12,2014-09-18,7549,1
14,2014-09-18,5620,1
15,2014-09-18,6260,1
16,2014-09-18,7921,1
17,2014-09-18,6602,1
18,2014-09-18,6786,1
19,2014-09-18,7109,1
21,2014-09-18,4974,1
23,2014-09-18,5718,1
24,2014-09-18,8317,1
25,2014-09-18,10073,1
26,2014-09-18,7382,1
27,2014-09-18,9500,1
28,2014-09-18,6424,1
29,2014-09-18,7602,1
30,2014-09-18,5157,1
31,2014-09-18,5686,1
33,2014-09-18,6562,1
34,2014-09-18,6988,1
35,2014-09-18,9636,1
37,2014-09-18,6236,1
38,2014-09-18,5812,1
39,2014-09-18,4963,1
40,2014-09-18,4681,1
42,2014-09-18,9561,1
43,2014-09-18,7821,1
44,2014-09-18,5962,1
45,2014-09-18,4767,1
47,2014-09-18,6961,1
48,2014-09-18,3220,1
49,2014-09-18,7093,1
50,2014-09-18,4300,1
1,2014-09-17,4383,1
2,2014-09-17,6469,1
3,2014-09-17,8034,1
4,2014-09-17,8594,1
5,2014-09-17,5685,1
6,2014-09-17,5298,1
7,2014-09-17,8614,1
8,2014-09-17,6038,1
9,2014-09-17,6152,1
10,2014-09-17,5714,1
11,2014-09-17,8334,1
12,2014-09-17,7610,1
14,2014-09-17,5298,1
15,2014-09-17,6488,1
16,2014-09-17,7908,1
17,2014-09-17,7092,1
18,2014-09-17,7212,1
19,2014-09-17,6694,1
21,2014-09-17,5710,1
23,2014-09-17,5617,1
24,2014-09-17,9067,1
25,2014-09-17,10277,1
26,2014-09-17,6582,1
27,2014-09-17,10609,1
28,2014-09-17,5314,1
29,2014-09-17,7053,1
30,2014-09-17,4844,1
31,2014-09-17,5287,1
33,2014-09-17,6724,1
34,2014-09-17,8145,1
35,2014-09-17,9648,1
37,2014-09-17,5862,1
38,2014-09-17,5198,1
39,2014-09-17,5132,1
40,2014-09-17,4522,1
42,2014-09-17,11104,1
43,2014-09-17,6882,1
44,2014-09-17,7617,1
45,2014-09-17,5113,1
47,2014-09-17,8095,1
48,2014-09-17,3823,1
49,2014-09-17,7472,1
50,2014-09-17,3709,1
1,2014-09-16,4381,1
2,2014-09-16,6207,1
3,2014-09-16,8607,1
4,2014-09-16,9140,1
5,2014-09-16,5438,1
6,2014-09-16,5947,1
7,2014-09-16,11201,1
8,2014-09-16,7046,1
9,2014-09-16,7089,1
10,2014-09-16,6124,1
11,2014-09-16,8144,1
12,2014-09-16,8632,1
14,2014-09-16,6211,1
15,2014-09-16,6226,1
16,2014-09-16,9340,1
17,2014-09-16,9010,1
18,2014-09-16,7525,1
19,2014-09-16,7774,1
21,2014-09-16,6415,1
23,2014-09-16,6336,1
24,2014-09-16,10465,1
25,2014-09-16,11821,1
26,2014-09-16,7052,1
27,2014-09-16,11751,1
28,2014-09-16,6678,1
29,2014-09-16,9022,1
30,2014-09-16,6319,1
31,2014-09-16,6105,1
33,2014-09-16,8932,1
34,2014-09-16,8588,1
35,2014-09-16,11412,1
37,2014-09-16,6399,1
38,2014-09-16,7020,1
39,2014-09-16,5456,1
40,2014-09-16,5893,1
42,2014-09-16,10773,1
43,2014-09-16,8542,1
44,2014-09-16,7997,1
45,2014-09-16,5058,1
47,2014-09-16,8020,1
48,2014-09-16,4435,1
49,2014-09-16,8721,1
50,2014-09-16,4666,1
1,2014-09-15,4611,1
2,2014-09-15,6997,1
3,2014-09-15,10098,1
4,2014-09-15,11450,1
5,2014-09-15,7797,1
6,2014-09-15,6826,1
7,2014-09-15,11534,1
8,2014-09-15,8513,1
9,2014-09-15,9517,1
10,2014-09-15,7583,1
11,2014-09-15,9531,1
12,2014-09-15,11150,1
14,2014-09-15,7621,1
15,2014-09-15,8315,1
16,2014-09-15,10679,1
17,2014-09-15,10743,1
18,2014-09-15,9193,1
19,2014-09-15,9408,1
21,2014-09-15,9813,1
23,2014-09-15,8124,1
24,2014-09-15,13285,1
25,2014-09-15,12388,1
26,2014-09-15,10326,1
27,2014-09-15,13715,1
28,2014-09-15,8079,1
29,2014-09-15,12321,1
30,2014-09-15,6642,1
31,2014-09-15,6145,1
33,2014-09-15,10080,1
34,2014-09-15,9431,1
35,2014-09-15,13585,1
37,2014-09-15,8568,1
38,2014-09-15,8078,1
39,2014-09-15,7197,1
40,2014-09-15,5339,1
42,2014-09-15,13840,1
43,2014-09-15,9131,1
44,2014-09-15,9900,1
45,2014-09-15,5983,1
47,2014-09-15,8615,1
48,2014-09-15,4972,1
49,2014-09-15,10707,1
50,2014-09-15,5396,1
1,2014-09-13,4270,1
2,2014-09-13,2593,1
3,2014-09-13,3737,1
4,2014-09-13,9563,1
5,2014-09-13,2107,1
6,2014-09-13,3151,1
7,2014-09-13,5890,1
8,2014-09-13,3268,1
9,2014-09-13,6620,1
10,2014-09-13,4601,1
11,2014-09-13,5645,1
12,2014-09-13,5645,1
14,2014-09-13,3576,1
15,2014-09-13,5174,1
16,2014-09-13,4996,1
17,2014-09-13,2676,1
18,2014-09-13,4498,1
19,2014-09-13,4078,1
21,2014-09-13,5820,1
23,2014-09-13,3905,1
24,2014-09-13,6764,1
25,2014-09-13,7875,1
26,2014-09-13,6466,1
27,2014-09-13,7038,1
28,2014-09-13,3180,1
29,2014-09-13,6572,1
30,2014-09-13,4035,1
31,2014-09-13,5356,1
33,2014-09-13,7611,1
34,2014-09-13,7340,1
35,2014-09-13,7399,1
37,2014-09-13,7317,1
38,2014-09-13,5642,1
39,2014-09-13,2562,1
40,2014-09-13,5618,1
42,2014-09-13,7931,1
43,2014-09-13,4237,1
44,2014-09-13,4087,1
45,2014-09-13,5839,1
47,2014-09-13,6381,1
48,2014-09-13,2211,1
49,2014-09-13,7948,1
50,2014-09-13,4298,1
1,2014-09-12,3906,1
2,2014-09-12,3323,1
3,2014-09-12,5665,1
4,2014-09-12,7603,1
5,2014-09-12,3869,1
6,2014-09-12,4558,1
7,2014-09-12,7968,1
8,2014-09-12,4859,1
9,2014-09-12,5642,1
10,2014-09-12,5471,1
11,2014-09-12,7184,1
12,2014-09-12,5994,1
14,2014-09-12,4612,1
15,2014-09-12,5458,1
16,2014-09-12,5525,1
17,2014-09-12,4802,1
18,2014-09-12,5898,1
19,2014-09-12,5733,1
21,2014-09-12,4242,1
23,2014-09-12,4850,1
24,2014-09-12,7844,1
25,2014-09-12,8875,1
26,2014-09-12,6023,1
27,2014-09-12,6212,1
28,2014-09-12,7361,1
29,2014-09-12,5906,1
30,2014-09-12,3175,1
31,2014-09-12,5458,1
33,2014-09-12,6674,1
34,2014-09-12,6634,1
35,2014-09-12,7857,1
37,2014-09-12,6662,1
38,2014-09-12,4553,1
39,2014-09-12,3365,1
40,2014-09-12,4398,1
42,2014-09-12,8173,1
43,2014-09-12,6047,1
44,2014-09-12,5473,1
45,2014-09-12,4642,1
47,2014-09-12,5531,1
48,2014-09-12,3191,1
49,2014-09-12,6324,1
50,2014-09-12,3538,1
1,2014-09-11,3392,1
2,2014-09-11,4123,1
3,2014-09-11,5389,1
4,2014-09-11,7924,1
5,2014-09-11,4557,1
6,2014-09-11,4365,1
7,2014-09-11,7518,1
8,2014-09-11,5369,1
9,2014-09-11,5152,1
10,2014-09-11,4512,1
11,2014-09-11,6803,1
12,2014-09-11,5703,1
14,2014-09-11,4722,1
15,2014-09-11,5349,1
16,2014-09-11,6444,1
17,2014-09-11,5058,1
18,2014-09-11,6061,1
19,2014-09-11,5935,1
21,2014-09-11,3490,1
23,2014-09-11,4297,1
24,2014-09-11,7091,1
25,2014-09-11,8117,1
26,2014-09-11,5059,1
27,2014-09-11,6751,1
28,2014-09-11,7750,1
29,2014-09-11,5650,1
30,2014-09-11,3856,1
31,2014-09-11,4412,1
33,2014-09-11,6502,1
34,2014-09-11,6579,1
35,2014-09-11,7797,1
37,2014-09-11,5689,1
38,2014-09-11,3929,1
39,2014-09-11,3405,1
40,2014-09-11,4194,1
42,2014-09-11,7977,1
43,2014-09-11,5646,1
44,2014-09-11,5101,1
45,2014-09-11,4343,1
47,2014-09-11,7087,1
48,2014-09-11,2820,1
49,2014-09-11,5612,1
50,2014-09-11,3239,1
1,2014-09-10,3275,1
2,2014-09-10,4865,1
3,2014-09-10,5164,1
4,2014-09-10,8530,1
5,2014-09-10,4305,1
